job,item,tube_type,selected_machine,machines,calculated_setup_time,tool,setuptime_material,setuptime_coil,duration_machine,duration_manual,shift,latest_start,calculated_start,calculated_end,planned_start,planned_end,final_start,final_end,setup_time,status,jobStartDelay,jobEndDelay,start,end
92021159403,70PAK,PAK,1531,1531,,A0 044,0 days 00:15:00,0 days 00:02:00,0 days 01:49:10.200000,0 days 01:49:10.200000,W01S3,2022-05-24 22:58:39,,,,,2021-11-03 08:07:00,2021-11-03 09:56:10,0 days 00:17:00,JobStatus.UNPLANNED,893220.0,0,2021-10-24 00:00:00,2022-05-25 02:54:00
92021159022,60APK011,APK,1533,"1531,1532,1533",,A0 035,0 days 00:15:00,0 days 00:02:00,0 days 00:47:45,0 days 00:19:30,W01S3,2022-05-25 01:01:30,,,,,2021-10-29 09:27:00,2021-10-29 10:14:45,0 days 00:17:00,JobStatus.UNPLANNED,466020.0,0,2021-10-24 00:00:00,2022-05-25 02:54:00
92021158158,26AGA0274,AGA,1534,"1534,1535,1536,1537",,A0 027,0 days 00:15:00,0 days 00:02:00,0 days 01:02:58.200000,0 days 00:36:36,W01S3,2022-05-25 00:31:03,,,,,2021-10-29 21:26:36,2021-11-01 06:29:34,0 days 00:17:00,JobStatus.UNPLANNED,509196.0,0,2021-10-24 00:00:00,2022-05-25 02:54:00
92021159992,90APK009,APK,1531,1531,,A0 001,0 days 00:15:00,0 days 00:02:00,0 days 00:50:53.400000,0 days 00:50:53.400000,W01S3,2022-05-25 00:55:13,,,,,2021-11-03 10:14:00,2021-11-03 11:04:53,0 days 00:17:00,JobStatus.UNPLANNED,900840.0,0,2021-10-24 00:00:00,2022-05-25 02:54:00
92021159024,60APK013,APK,1533,"1531,1532,1533",,A0 035,0 days 00:15:00,0 days 00:02:00,0 days 00:49:22.800000,0 days 00:49:22.800000,W01S3,2022-05-25 00:58:14,,,,,2021-10-29 10:32:00,2021-10-29 11:21:22,0 days 00:17:00,JobStatus.UNPLANNED,469920.0,0,2021-10-24 00:00:00,2022-05-25 02:54:00
92021157958,22AA005,AA,1533,"1532,1533,1534,1535,1536,1537",,A0 061,0 days 00:15:00,0 days 00:02:00,1 days 15:26:48.600000,0 days 06:54:36,W01S3,2022-05-21 19:43:22,,,,,2021-10-29 11:39:00,2021-11-02 19:06:00,0 days 00:17:00,JobStatus.UNPLANNED,473940.0,0,2021-10-24 00:00:00,2022-05-25 02:54:00
12021037709,60APL90B30000,APL,1543,1543,,A0 008,0 days 00:15:00,0 days 00:02:00,0 days 09:28:41.400000,0 days 09:28:41.400000,W01S3,2022-05-24 07:39:37,,,,,2021-11-02 01:15:41,2021-11-02 15:29:22,0 days 00:17:00,JobStatus.UNPLANNED,782141.0,0,2021-10-24 00:00:00,2022-05-25 02:54:00
92021155652,10AGA078,AGA,1537,"1536,1537",,A0 050,0 days 00:15:00,0 days 00:02:00,0 days 18:08:58.200000,0 days 02:15:00,W01S3,2022-05-28 20:19:03,,,,,2021-11-18 21:27:00,2021-11-22 07:36:00,0 days 00:17:00,JobStatus.UNPLANNED,2237220.0,0,2021-10-24 00:00:00,2022-05-30 08:54:00
92021159289,65APK10000,APK,1531,1531,,A0 047,0 days 00:15:00,0 days 00:02:00,0 days 00:31:13.200000,0 days 00:31:13.200000,W01S3,2022-05-30 07:34:33,,,,,2021-11-03 11:22:00,2021-11-03 11:53:13,0 days 00:17:00,JobStatus.UNPLANNED,904920.0,0,2021-10-24 00:00:00,2022-05-30 08:54:00
92021169940,75APK1000,APK,1531,1531,,A0 028,0 days 00:15:00,0 days 00:02:00,0 days 00:34:23.400000,0 days 00:30:00,W01S3,2022-05-30 07:28:13,,,,,2021-11-03 12:11:00,2021-11-03 12:45:23,0 days 00:17:00,JobStatus.UNPLANNED,907860.0,0,2021-10-24 00:00:00,2022-05-30 08:54:00
92021158618,45APK10000,APK,1532,"1532,1533,1535,1536,1537",,A0 007,0 days 00:15:00,0 days 00:02:00,0 days 00:21:19.200000,0 days 00:21:19.200000,W01S3,2022-05-30 07:54:21,,,,,2021-10-29 19:51:00,2021-10-29 20:12:19,0 days 00:17:00,JobStatus.UNPLANNED,503460.0,0,2021-10-24 00:00:00,2022-05-30 08:54:00
92021170568,90PAK,PAK,1531,1531,,A0 001,0 days 00:15:00,0 days 00:02:00,0 days 00:38:06,0 days 00:38:06,W01S3,2022-05-30 07:20:48,,,,,2021-11-03 13:03:00,2021-11-03 13:41:06,0 days 00:17:00,JobStatus.UNPLANNED,910980.0,0,2021-10-24 00:00:00,2022-05-30 08:54:00
92021160066,90PAPK002,PAK,1531,1531,,A0 001,0 days 00:15:00,0 days 00:02:00,0 days 00:29:45,0 days 00:29:45,W01S3,2022-05-30 07:37:30,,,,,2021-11-03 13:59:00,2021-11-03 14:28:45,0 days 00:17:00,JobStatus.UNPLANNED,914340.0,0,2021-10-24 00:00:00,2022-05-30 08:54:00
92021158968,55APK10000,APK,1532,"1531,1532,1533,1535,1536,1537",,A0 012,0 days 00:15:00,0 days 00:02:00,0 days 00:20:01.200000,0 days 00:20:01.200000,W01S3,2022-05-30 07:56:57,,,,,2021-10-29 20:30:00,2021-10-29 20:50:01,0 days 00:17:00,JobStatus.UNPLANNED,505800.0,0,2021-10-24 00:00:00,2022-05-30 08:54:00
92021158666,50APK10000,APK,1532,"1531,1532,1533,1535,1536,1537",,A0 005,0 days 00:15:00,0 days 00:02:00,0 days 00:19:49.800000,0 days 00:10:00,W01S3,2022-05-30 07:57:20,,,,,2021-10-29 21:08:00,2021-10-29 21:27:49,0 days 00:17:00,JobStatus.UNPLANNED,508080.0,0,2021-10-24 00:00:00,2022-05-30 08:54:00
92021169562,60PAP1870,PAP,1532,"1531,1532,1533,1543",,A0 035,0 days 00:15:00,0 days 00:02:00,0 days 03:18:42.600000,0 days 02:13:48,W01S3,2022-05-31 01:59:34,,,,,2021-10-29 21:45:00,2021-11-01 09:03:42,0 days 00:17:00,JobStatus.UNPLANNED,510300.0,0,2021-10-24 00:00:00,2022-05-31 08:54:00
92021169514,55PAP2065,PAP,1532,"1531,1532,1533,1535,1536,1537,1543",,A0 012,0 days 00:15:00,0 days 00:02:00,0 days 01:57:57,0 days 01:21:09,W01S3,2022-05-31 04:41:06,,,,,2021-11-01 09:21:00,2021-11-01 11:18:57,0 days 00:17:00,JobStatus.UNPLANNED,724860.0,0,2021-10-24 00:00:00,2022-05-31 08:54:00
92021376968,55PAP2065,PAP,1532,"1531,1532,1533,1535,1536,1537,1543",,A0 012,0 days 00:15:00,0 days 00:02:00,0 days 02:55:08.400000,0 days 00:36:27.600000,W01S3,2022-05-31 02:46:43,,,,,2021-11-01 11:36:00,2021-11-01 14:31:08,0 days 00:17:00,JobStatus.UNPLANNED,732960.0,0,2021-10-24 00:00:00,2022-05-31 08:54:00
92021376959,55PAP1095,PAP,1532,"1531,1532,1533,1535,1536,1537,1543",,A0 012,0 days 00:15:00,0 days 00:02:00,0 days 03:04:21,0 days 00:39:42,W01S3,2022-05-31 02:28:18,,,,,2021-11-01 14:49:00,2021-11-01 17:53:21,0 days 00:17:00,JobStatus.UNPLANNED,744540.0,0,2021-10-24 00:00:00,2022-05-31 08:54:00
92021169505,55PAP1095,PAP,1535,"1531,1532,1533,1535,1536,1537,1543",,A0 012,0 days 00:15:00,0 days 00:02:00,0 days 03:04:21,0 days 01:29:15,W01S3,2022-05-31 02:28:18,,,,,2021-11-01 16:43:00,2021-11-01 19:47:21,0 days 00:17:00,JobStatus.UNPLANNED,751380.0,0,2021-10-24 00:00:00,2022-05-31 08:54:00
92021376963,55PAP1140,PAP,1532,"1531,1532,1533,1535,1536,1537,1543",,A0 012,0 days 00:15:00,0 days 00:02:00,0 days 01:50:19.200000,0 days 00:27:06,W01S3,2022-05-31 04:56:21,,,,,2021-11-01 18:11:00,2021-11-01 20:01:19,0 days 00:17:00,JobStatus.UNPLANNED,756660.0,0,2021-10-24 00:00:00,2022-05-31 08:54:00
92021367448,80PAK,PAK,1531,1531,,A0 016,0 days 00:15:00,0 days 00:02:00,0 days 01:26:39.600000,0 days 01:26:39.600000,W01S3,2022-05-31 05:43:40,,,,,2021-11-03 14:46:00,2021-11-03 16:12:39,0 days 00:17:00,JobStatus.UNPLANNED,917160.0,0,2021-10-24 00:00:00,2022-05-31 08:54:00
92021169509,55PAP1140,PAP,1535,"1531,1532,1533,1535,1536,1537,1543",,A0 012,0 days 00:15:00,0 days 00:02:00,0 days 01:50:19.200000,0 days 00:52:45,W01S3,2022-05-31 04:56:21,,,,,2021-11-01 20:05:00,2021-11-01 21:55:19,0 days 00:17:00,JobStatus.UNPLANNED,763500.0,0,2021-10-24 00:00:00,2022-05-31 08:54:00
92021377022,60PAP1840,PAP,1532,"1531,1532,1533,1543",,A0 035,0 days 00:15:00,0 days 00:02:00,0 days 03:21:23.400000,0 days 00:58:03.600000,W01S3,2022-05-31 01:54:13,,,,,2021-11-01 20:19:00,2021-11-02 07:40:23,0 days 00:17:00,JobStatus.UNPLANNED,764340.0,0,2021-10-24 00:00:00,2022-05-31 08:54:00
92021169559,60PAP1840,PAP,1532,"1531,1532,1533,1543",,A0 035,0 days 00:15:00,0 days 00:02:00,0 days 03:21:24.600000,0 days 02:15:09,W01S3,2022-05-31 01:54:10,,,,,2021-11-02 07:58:00,2021-11-02 11:19:24,0 days 00:17:00,JobStatus.UNPLANNED,806280.0,0,2021-10-24 00:00:00,2022-05-31 08:54:00
92021377025,60PAP1870,PAP,1532,"1531,1532,1533,1543",,A0 035,0 days 00:15:00,0 days 00:02:00,0 days 03:16:40.800000,0 days 00:57:31.200000,W01S3,2022-05-31 02:03:38,,,,,2021-11-02 11:37:00,2021-11-02 14:53:40,0 days 00:17:00,JobStatus.UNPLANNED,819420.0,0,2021-10-24 00:00:00,2022-05-31 08:54:00
92021160860,100APK,APK,1531,1531,,A0 036,0 days 00:15:00,0 days 00:02:00,0 days 00:51:02.400000,0 days 00:51:02.400000,W01S3,2022-05-31 06:54:55,,,,,2021-11-03 16:30:00,2021-11-03 17:21:02,0 days 00:17:00,JobStatus.UNPLANNED,923400.0,0,2021-10-24 00:00:00,2022-05-31 08:54:00
92021159885,80PAK,PAK,1531,1531,,A0 016,0 days 00:15:00,0 days 00:02:00,0 days 01:26:39.600000,0 days 01:26:39.600000,W01S3,2022-05-31 05:43:40,,,,,2021-11-03 17:39:00,2021-11-03 19:05:39,0 days 00:17:00,JobStatus.UNPLANNED,927540.0,0,2021-10-24 00:00:00,2022-05-31 08:54:00
92021377176,63AA1575,AA,1531,1531,,A0 038,0 days 00:15:00,0 days 00:02:00,0 days 00:15:28.200000,0 days 00:10:09,W01S3,2022-06-02 20:01:03,,,,,2021-11-03 19:23:00,2021-11-03 19:38:28,0 days 00:17:00,JobStatus.UNPLANNED,933780.0,0,2021-10-24 00:00:00,2022-06-02 20:49:00
92021377702,80APK,APK,1531,1531,,A0 016,0 days 00:15:00,0 days 00:02:00,0 days 00:46:50.400000,0 days 00:46:50.400000,W01S3,2022-06-02 18:58:19,,,,,2021-11-03 19:56:00,2021-11-03 20:42:50,0 days 00:17:00,JobStatus.UNPLANNED,935760.0,0,2021-10-24 00:00:00,2022-06-02 20:49:00
92021376956,55PAP0540,PAP,1535,"1531,1532,1533,1535,1536,1537,1543",,A0 012,0 days 00:15:00,0 days 00:02:00,0 days 00:59:12,0 days 00:19:00,W01S3,2022-06-02 18:33:36,,,,,2021-11-01 22:13:00,2021-11-02 06:59:12,0 days 00:17:00,JobStatus.UNPLANNED,771180.0,0,2021-10-24 00:00:00,2022-06-02 20:49:00
92021367456,80PAPK003,APK,1531,1531,,A0 016,0 days 00:15:00,0 days 00:02:00,0 days 01:11:43.800000,0 days 01:11:43.800000,W01S3,2022-06-03 00:28:32,,,,,2021-11-03 21:00:00,2021-11-04 06:11:43,0 days 00:17:00,JobStatus.UNPLANNED,939600.0,0,2021-10-24 00:00:00,2022-06-03 03:09:00
92021367254,80APK004,APK,1531,1531,,A0 016,0 days 00:15:00,0 days 00:02:00,0 days 01:46:36,0 days 01:46:36,W01S3,2022-06-02 23:18:48,,,,,2021-11-04 06:29:00,2021-11-04 08:15:36,0 days 00:17:00,JobStatus.UNPLANNED,973740.0,0,2021-10-24 00:00:00,2022-06-03 03:09:00
92021377694,80AA0450,AA,1531,1531,,A0 016,0 days 00:15:00,0 days 00:02:00,0 days 00:18:13.200000,0 days 00:11:08.400000,W01S3,2022-06-03 02:15:33,,,,,2021-11-04 08:33:00,2021-11-04 08:51:13,0 days 00:17:00,JobStatus.UNPLANNED,981180.0,0,2021-10-24 00:00:00,2022-06-03 03:09:00
92021377150,63AA0320,AA,1531,1531,,A0 038,0 days 00:15:00,0 days 00:02:00,0 days 00:15:11.400000,0 days 00:10:04.800000,W01S3,2022-06-03 02:21:37,,,,,2021-11-04 09:09:00,2021-11-04 09:24:11,0 days 00:17:00,JobStatus.UNPLANNED,983340.0,0,2021-10-24 00:00:00,2022-06-03 03:09:00
92021377168,63AA0500,AA,1531,1531,,A0 038,0 days 00:15:00,0 days 00:02:00,0 days 00:15:18,0 days 00:10:06.600000,W01S3,2022-06-03 02:21:24,,,,,2021-11-04 09:42:00,2021-11-04 09:57:18,0 days 00:17:00,JobStatus.UNPLANNED,985320.0,0,2021-10-24 00:00:00,2022-06-03 03:09:00
92021376981,60AA01,AA,1532,"1531,1532,1533",,A0 035,0 days 00:15:00,0 days 00:02:00,0 days 00:15:33,0 days 00:15:33,W01S3,2022-06-03 02:20:54,,,,,2021-11-02 15:11:00,2021-11-02 15:26:33,0 days 00:17:00,JobStatus.UNPLANNED,832260.0,0,2021-10-24 00:00:00,2022-06-03 03:09:00
92021377167,63AA0430,AA,1531,1531,,A0 038,0 days 00:15:00,0 days 00:02:00,0 days 00:15:30.600000,0 days 00:10:12,W01S3,2022-06-03 02:20:58,,,,,2021-11-04 10:15:00,2021-11-04 10:30:30,0 days 00:17:00,JobStatus.UNPLANNED,987300.0,0,2021-10-24 00:00:00,2022-06-03 03:09:00
92021366911,70PAK,PAK,1531,1531,,A0 044,0 days 00:15:00,0 days 00:02:00,0 days 02:53:17.400000,0 days 02:53:17.400000,W01S3,2022-06-02 21:05:25,,,,,2021-11-04 10:48:00,2021-11-04 13:41:17,0 days 00:17:00,JobStatus.UNPLANNED,989280.0,0,2021-10-24 00:00:00,2022-06-03 03:09:00
92021366783,63AA1600,AA,1531,1531,,A0 038,0 days 00:15:00,0 days 00:02:00,0 days 00:25:29.400000,0 days 00:13:23.400000,W01S3,2022-06-03 02:01:01,,,,,2021-11-04 13:59:00,2021-11-04 14:24:29,0 days 00:17:00,JobStatus.UNPLANNED,1000740.0,0,2021-10-24 00:00:00,2022-06-03 03:09:00
92021370056,130AA0950,AA,1531,1531,,A0 045,0 days 00:15:00,0 days 00:02:00,0 days 00:17:36.600000,0 days 00:10:46.200000,W01S3,2022-06-03 02:16:46,,,,,2021-11-04 14:42:00,2021-11-04 14:59:36,0 days 00:17:00,JobStatus.UNPLANNED,1003320.0,0,2021-10-24 00:00:00,2022-06-03 03:09:00
92021377177,63AA2000,AA,1531,1531,,A0 038,0 days 00:15:00,0 days 00:02:00,0 days 00:28:07.200000,0 days 00:14:10.800000,W01S3,2022-06-03 01:55:45,,,,,2021-11-04 15:17:00,2021-11-04 15:45:07,0 days 00:17:00,JobStatus.UNPLANNED,1005420.0,0,2021-10-24 00:00:00,2022-06-03 03:09:00
92021367016,75APK10000,APK,1531,1531,,A0 028,0 days 00:15:00,0 days 00:02:00,0 days 05:05:19.200000,0 days 05:05:19.200000,W01S3,2022-06-02 16:41:21,,,,,2021-11-04 16:03:00,2021-11-04 21:08:19,0 days 00:17:00,JobStatus.UNPLANNED,1008180.0,0,2021-10-24 00:00:00,2022-06-03 03:09:00
92021366918,70PAP,PAP,1531,1531,,A0 044,0 days 00:15:00,0 days 00:02:00,0 days 00:48:21,0 days 00:48:21,W01S3,2022-06-03 01:15:18,,,,,2021-11-04 21:26:00,2021-11-05 06:14:21,0 days 00:17:00,JobStatus.UNPLANNED,1027560.0,0,2021-10-24 00:00:00,2022-06-03 03:09:00
